payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,selected_action,decision_type,fallback_used,failure_class,risk_checks_passed,probability_margin,expected_value_margin_inr,margin_fallback_triggered,decision_reasons,predicted_retry_payment_probability,retry_payment_supported,retry_payment_support_count,retry_payment_support_ess,predicted_payment_link_probability,payment_link_supported,payment_link_support_count,payment_link_support_ess,predicted_whatsapp_reminder_probability,whatsapp_reminder_supported,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,predicted_escalate_to_merchant_probability,escalate_to_merchant_supported,escalate_to_merchant_support_count,escalate_to_merchant_support_ess
TXN0000170195,C003604,2024-11-08 01:56:58,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,technical_retryable,False,0.01196313,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.61914098,False,49,7.23938140,0.66774499,False,8,4.29589038,0.65578187,False,23,3.80324523,0.47169995,False,11,2.70552140
TXN0000003749,C001280,2024-11-08 03:51:17,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,fallback,True,customer_decline,True,0.01565427,,False,"[""decision_uncertain"", ""expected_value_margin:6.3441919684410095"", ""probability_margin:0.015654265880584717"", ""margin_not_applicable_to_non_allow_decision""]",0.58409292,True,359,56.24386377,0.63003874,True,85,37.80492775,0.61438447,True,126,41.91580028,0.45225674,True,694,97.85794000
TXN0000153955,C000976,2024-11-08 10:35:31,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.00084096,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60225958,True,126,18.74890631,0.64306331,False,9,9.00000000,0.64390427,True,73,15.08078281,0.50343716,True,237,33.53941007
TXN0000143933,C008612,2024-11-08 10:50:50,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.01941806,,False,"[""no_supported_positive_value_action"", ""manual_escalation_fallback"", ""margin_not_applicable_to_non_allow_decision""]",0.56450343,True,382,61.49646714,0.60320222,True,55,50.36414754,0.58378416,True,122,42.51287438,0.50126261,True,685,101.16768160
TXN0000131914,C003606,2024-11-08 10:55:07,whatsapp_reminder,0.03333333,1,retry_payment,0,no_action,stop,False,authentication_required,False,0.00160819,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.56958455,False,49,7.23938140,0.64532381,False,8,4.29589038,0.64371562,False,23,3.80324523,0.47710186,False,11,2.70552140
TXN0000205318,C008714,2024-11-08 11:14:58,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.02509892,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.55442262,False,49,7.23938140,0.63274312,False,8,4.29589038,0.60764420,False,23,3.80324523,0.42402691,False,11,2.70552140
TXN0000022077,C004740,2024-11-08 11:29:22,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.04217792,,False,"[""decision_uncertain"", ""expected_value_margin:59.77296829223633"", ""probability_margin:0.013489842414855957"", ""margin_not_applicable_to_non_allow_decision""]",0.62275767,True,129,19.07760664,0.63624752,True,218,30.47265689,0.67842543,True,34,21.95535821,0.48565510,True,65,18.84615345
TXN0000246411,C000493,2024-11-08 11:46:51,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,no_action,stop,False,technical_retryable,False,0.04496598,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.57398152,False,49,7.23938140,0.64925629,False,8,4.29589038,0.60429031,False,23,3.80324523,0.42155418,False,11,2.70552140
TXN0000188919,C003992,2024-11-08 12:01:19,payment_link,0.90000000,0,payment_link,0,payment_link,fallback,True,customer_decline,True,0.00193387,,False,"[""decision_uncertain"", ""expected_value_margin:10.445874273777008"", ""probability_margin:0.0019338726997375488"", ""margin_not_applicable_to_non_allow_decision""]",0.55168617,True,129,19.07760664,0.55539006,True,218,30.47265689,0.55345619,True,34,21.95535821,0.37973461,True,65,18.84615345
TXN0000178856,C004263,2024-11-08 12:21:06,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.08256584,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.61277676,True,58,8.97709815,0.70639199,False,25,3.45418296,0.62382615,False,10,3.52962620,0.47896487,False,12,7.36805008
TXN0000204306,C006998,2024-11-08 12:26:52,escalate_to_merchant,0.03333333,1,retry_payment,0,no_action,stop,False,customer_decline,False,0.03315610,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.49357632,True,58,8.97709815,0.52773428,False,25,3.45418296,0.56089038,False,10,3.52962620,0.36205900,False,12,7.36805008
TXN0000080518,C009391,2024-11-08 12:47:46,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.03002122,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.48732784,True,60,8.27440554,0.51734906,False,1,1.00000000,0.47981504,False,46,6.69767366,0.35739890,True,93,13.89845234
TXN0000227176,C002230,2024-11-08 12:48:27,retry_payment,0.90000000,0,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.05847484,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.58687115,True,134,25.67475706,0.60105723,True,55,23.54174517,0.65953207,True,69,17.37637634,0.44186300,True,213,29.38877094
TXN0000160806,C009874,2024-11-08 13:07:31,retry_payment,0.90000000,1,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.00027382,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.48582262,True,172,27.72056966,0.55282217,False,17,16.07278182,0.55254835,True,66,18.92736169,0.45993564,True,211,29.09046962
TXN0000014441,C009336,2024-11-08 13:14:18,payment_link,0.90000000,0,payment_link,0,retry_payment,fallback,True,technical_retryable,True,0.02064592,,False,"[""decision_uncertain"", ""expected_value_margin:86.34251487255096"", ""probability_margin:0.011805683374404907"", ""margin_not_applicable_to_non_allow_decision""]",0.45314807,True,129,19.07760664,0.44134238,True,218,30.47265689,0.47379398,True,34,21.95535821,0.33983946,True,65,18.84615345
TXN0000137478,C000298,2024-11-08 14:05:04,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,no_action,stop,False,customer_decline,False,0.00589359,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.56542754,True,126,18.74890631,0.57159239,False,9,9.00000000,0.57748598,True,73,15.08078281,0.46136191,True,237,33.53941007
TXN0000037696,C006756,2024-11-08 14:06:28,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,payment_link,fallback,True,authentication_required,True,0.00186872,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.53507757,True,134,25.67475706,0.62077183,True,55,23.54174517,0.61890310,True,69,17.37637634,0.44431525,True,213,29.38877094
TXN0000040072,C005335,2024-11-08 16:46:30,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.04326630,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.52399415,False,49,7.90577463,0.58393252,False,6,6.00000000,0.54066622,True,63,11.63500628,0.45396584,True,88,12.69429910
TXN0000090438,C001369,2024-11-08 16:51:16,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.01535517,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.62101001,True,126,18.74890631,0.64170736,False,9,9.00000000,0.65706253,True,73,15.08078281,0.50361902,True,237,33.53941007
TXN0000038527,C000261,2024-11-08 17:06:24,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00081462,,False,"[""decision_uncertain"", ""expected_value_margin:3.8328002095222473"", ""probability_margin:0.0008146166801452637"", ""margin_not_applicable_to_non_allow_decision""]",0.62987661,True,129,19.07760664,0.69780988,True,218,30.47265689,0.69862449,True,34,21.95535821,0.51151323,True,65,18.84615345
TXN0000069545,C005507,2024-11-08 17:40:16,escalate_to_merchant,0.03333333,0,payment_link,0,no_action,stop,False,technical_retryable,False,0.03858423,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.59532601,False,49,7.23938140,0.67038298,False,8,4.29589038,0.63179874,False,23,3.80324523,0.47087649,False,11,2.70552140
TXN0000222160,C005505,2024-11-08 18:31:45,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,no_action,stop,False,authentication_required,False,0.01529306,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.60652757,True,47,47.00000000,0.65047884,False,2,2.00000000,0.63518578,False,21,3.60798899,0.52624750,False,12,3.68852452
TXN0000228665,C005114,2024-11-08 19:02:09,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,no_action,stop,False,technical_retryable,False,0.08010289,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.42993984,False,49,7.23938140,0.51004273,False,8,4.29589038,0.42803904,False,23,3.80324523,0.28647396,False,11,2.70552140
TXN0000100747,C006127,2024-11-08 19:36:08,retry_payment,0.03333333,0,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00308430,,False,"[""decision_uncertain"", ""expected_value_margin:0.7417763471603394"", ""probability_margin:-0.0030843019485473633"", ""margin_not_applicable_to_non_allow_decision""]",0.62925035,True,359,56.24386377,0.66238755,True,85,37.80492775,0.65930325,True,126,41.91580028,0.53017509,True,694,97.85794000
TXN0000108582,C006895,2024-11-08 19:45:04,payment_link,0.90000000,1,payment_link,0,no_action,stop,False,customer_decline,False,0.03929919,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.60871464,True,58,8.97709815,0.67048293,False,25,3.45418296,0.63118374,False,10,3.52962620,0.44175991,False,12,7.36805008
TXN0000141712,C001711,2024-11-08 19:49:01,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.01462221,,False,"[""decision_uncertain"", ""expected_value_margin:11.037949085235596"", ""probability_margin:0.014622211456298828"", ""margin_not_applicable_to_non_allow_decision""]",0.60525686,True,359,56.24386377,0.63751620,True,85,37.80492775,0.65213841,True,126,41.91580028,0.48890111,True,694,97.85794000
TXN0000133743,C006001,2024-11-08 20:01:22,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,customer_decline,True,0.00152880,,False,"[""decision_uncertain"", ""expected_value_margin:4.479445517063141"", ""probability_margin:0.0019608139991760254"", ""margin_not_applicable_to_non_allow_decision""]",0.67591918,True,362,56.55389812,0.67548716,True,241,49.77543607,0.67744797,True,96,34.06733257,0.56164128,True,512,71.09486331
TXN0000131788,C003593,2024-11-08 20:26:30,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,customer_decline,True,0.05544353,27.70000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:31.74"", ""probability_margin:0.05544353"", ""fallback_ineligible""]",0.62386888,True,359,56.24386377,0.68210614,True,85,37.80492775,0.62666261,True,126,41.91580028,0.46018639,True,694,97.85794000
TXN0000085087,C004600,2024-11-08 20:57:19,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,whatsapp_reminder,fallback,True,customer_decline,True,0.01411670,,False,"[""decision_uncertain"", ""expected_value_margin:7.416713833808899"", ""probability_margin:0.01411670446395874"", ""margin_not_applicable_to_non_allow_decision""]",0.58027798,True,359,56.24386377,0.63685566,True,85,37.80492775,0.65097237,True,126,41.91580028,0.47710612,True,694,97.85794000
TXN0000161299,C009806,2024-11-08 21:22:26,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,payment_link,allow,False,technical_retryable,True,0.04369342,28.63000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:28.63"", ""probability_margin:0.02753979"", ""decision_margin_passed""]",0.63248670,True,134,25.67475706,0.66002649,True,55,23.54174517,0.70371991,True,69,17.37637634,0.49418741,True,213,29.38877094
TXN0000162462,C000318,2024-11-08 22:23:05,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.06834173,,False,"[""decision_uncertain"", ""expected_value_margin:3.0713605880737305"", ""probability_margin:0.06834173202514648"", ""margin_not_applicable_to_non_allow_decision""]",0.59134448,True,382,61.49646714,0.65968621,True,55,50.36414754,0.58814430,True,122,42.51287438,0.47340283,True,685,101.16768160
TXN0000080502,C005902,2024-11-08 22:26:54,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,no_action,stop,False,authentication_required,False,0.03243399,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.52332121,False,1,1.00000000,0.55575520,False,0,0.00000000,0.51855081,False,0,0.00000000,0.45091122,False,0,0.00000000
TXN0000063186,C008495,2024-11-08 23:21:01,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.02427733,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.52371573,True,126,18.74890631,0.57106715,False,9,9.00000000,0.54678982,True,73,15.08078281,0.46769392,True,237,33.53941007
TXN0000047079,C003412,2024-11-09 07:04:16,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,whatsapp_reminder,fallback,True,authentication_required,True,0.03894514,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.59139884,True,126,18.74890631,0.58070284,False,9,9.00000000,0.63034397,True,73,15.08078281,0.50035000,True,237,33.53941007
TXN0000224962,C005434,2024-11-09 07:18:40,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,customer_decline,True,0.01346546,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.47751895,True,172,27.72056966,0.55552524,False,17,16.07278182,0.54205978,True,66,18.92736169,0.38572744,True,211,29.09046962
TXN0000071788,C007715,2024-11-09 08:05:14,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00564831,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.66275871,True,172,27.72056966,0.71203387,False,17,16.07278182,0.70638555,True,66,18.92736169,0.59201008,True,211,29.09046962
TXN0000036830,C006129,2024-11-09 10:01:09,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,customer_decline,True,0.00080937,,False,"[""decision_uncertain"", ""expected_value_margin:3.6777312755584717"", ""probability_margin:0.0008093714714050293"", ""margin_not_applicable_to_non_allow_decision""]",0.51930833,True,129,19.07760664,0.60573465,True,218,30.47265689,0.60654402,True,34,21.95535821,0.41088265,True,65,18.84615345
TXN0000153152,C002015,2024-11-09 10:12:22,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,whatsapp_reminder,fallback,True,authentication_required,True,0.00443602,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.53460830,True,172,27.72056966,0.56959707,False,17,16.07278182,0.57403308,True,66,18.92736169,0.40390715,True,211,29.09046962
TXN0000097635,C009187,2024-11-09 11:21:16,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,no_action,stop,False,authentication_required,False,0.00891230,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.41866365,True,382,61.49646714,0.47823182,True,55,50.36414754,0.46931952,True,122,42.51287438,0.41923282,True,685,101.16768160
